timestamp,fear_greed,classification,btc_price,btc_return_1d,btc_return_7d,fg_change,future_7d,future_14d,future_30d
2024-09-10,33,Fear,55955.979052190596,-0.0015370804532141014,-0.012636854205991255,7.0,-0.06771470735364282,-0.07874542697083853,0.11949408480221746
2024-09-11,37,Fear,54787.07912957647,-0.020889634001826307,-0.012399820783086324,4.0,-0.038407718617212705,-0.0333943883123472,0.12971583359961802
2024-09-12,31,Fear,52727.39180577874,-0.03759439919997165,-0.023683543354391046,-6.0,-0.02267002773944582,0.031055081141514895,0.1764617336370251
2024-09-13,32,Fear,52153.2161862964,-0.010889513018154107,-0.046104562250766645,1.0,-0.007866135284295472,0.006740471512361124,0.2584537696188074
2024-09-14,50,Neutral,53283.89363265665,0.021679917923400183,-0.020238700885664263,18.0,-0.027266714521751,-0.03750493332763294,0.17446640277756265
2024-09-15,51,Neutral,53583.2898567801,0.005618887879844436,-0.03228833934546349,1.0,-0.06010657652345852,-0.030348202590721463,0.18814378678018961
2024-09-16,39,Fear,51928.620770839996,-0.03088031903906574,-0.0734001409477445,-12.0,-0.02125007162024617,0.013618130509496673,0.1767826677116051
2024-09-17,33,Fear,52166.93630598494,0.004589290676458191,-0.06771470735364282,-6.0,-0.011831914226474782,0.022195547411053784,0.15778313448757886
2024-09-18,45,Fear,52682.83241050873,0.009889331079321995,-0.038407718617212705,12.0,0.005213571699698161,0.10989128413638616,0.17784596869608071
2024-09-19,49,Neutral,51532.0603709131,-0.021843397306901102,-0.02267002773944582,4.0,0.054971310003616436,0.1511068152564874,0.20628008895854966
2024-09-20,54,Neutral,51742.971932263885,0.004092822212671043,-0.007866135284295472,5.0,0.01472241530717433,0.17919536261861913,0.16918695914051018
2024-09-21,54,Neutral,51831.016916367655,0.0017015834385978312,-0.027266714521751,0.0,-0.010525206609793614,0.20550600126719387,0.1465128521688579
2024-09-22,52,Neutral,50362.58174462489,-0.028331205118204972,-0.06010657652345852,-2.0,0.03166143435993485,0.2611058040516139,0.20017291363245593
2024-09-23,50,Neutral,50825.133860319045,0.009184440107531167,-0.02125007162024617,-2.0,0.03562524105362086,0.2400242585018013,0.1677179655316665
2024-09-24,54,Neutral,51549.70159015455,0.01425609092986968,-0.011831914226474782,4.0,0.034434892329974875,0.24602858601795297,0.15770898081841933
2024-09-25,59,Greed,52957.498134624104,0.02730949939656724,0.005213571699698161,5.0,0.1041347981998395,0.1897012504994271,0.12838454334913507
2024-09-26,50,Neutral,54364.845236687645,0.026575030007760292,0.054971310003616436,-9.0,0.09112617977501336,0.15225909842139118,0.13954864042434334
2024-09-27,61,Greed,52504.75345427814,-0.034214974296555845,0.01472241530717433,11.0,0.16208664047463262,0.17882337688254668,0.19878666191911099
2024-09-28,64,Greed,51285.48475452718,-0.023222063137820936,-0.010525206609793614,3.0,0.21832916747359143,0.20953831422075675,0.16532295703278788
2024-09-29,63,Greed,51957.13332072919,0.013096270210114946,0.03166143435993485,-1.0,0.2224027787120213,0.2632030928697162,0.15577941161232722
2024-09-30,61,Greed,52635.79150567546,0.013061886627904196,0.03562524105362086,-2.0,0.1973677439922472,0.1889275546275544,0.12215718173125678
2024-10-01,50,Neutral,53324.81001405386,0.013090303929486957,0.034434892329974875,-11.0,0.20455003524811666,0.19390304253866608,0.1314112463250665
2024-10-02,42,Fear,58472.21651604156,0.09652929847534564,0.1041347981998395,-8.0,0.07749638218005028,0.04508952323585169,0.011504337770199324
2024-10-03,37,Fear,59318.90589716683,0.014480199855139375,0.09112617977501336,-5.0,0.05602735941958903,0.018191386362738537,-0.005663420576255684
2024-10-04,41,Fear,61015.072550630946,0.028594031326277802,0.16208664047463262,4.0,0.014402313756122664,0.016998901750339135,-0.02097664560241208
2024-10-05,49,Neutral,62482.60194446266,0.02405191590346689,0.21832916747359143,8.0,-0.007215499298160899,-0.005129485105391907,-0.02315757833499066
2024-10-06,50,Neutral,63512.54414517031,0.016483663750480604,0.2224027787120213,1.0,0.03337714447989404,-0.04747622970199061,-0.06771535613604163
2024-10-07,50,Neutral,63024.39892839691,-0.007685807950908785,0.1973677439922472,0.0,-0.007048953345403786,-0.057112355754306066,-0.06823515820947612
2024-10-08,49,Neutral,64232.4017820277,0.019167225299573598,0.20455003524811666,-1.0,-0.008838979202103081,-0.05898261946338368,-0.0965025877698984
2024-10-09,49,Neutral,63003.60175408337,-0.01913053215905358,0.07749638218005028,0.0,-0.03007607216149666,-0.057999538805734496,-0.09381511451179114
2024-10-10,39,Fear,62642.38755824417,-0.005733230891292518,0.05602735941958903,-10.0,-0.03582859167365293,-0.04729760764718427,-0.04825516129080665
2024-10-11,32,Fear,61893.830769357715,-0.011949684839046903,0.014402313756122664,-7.0,0.002559722073781412,-0.03453346469653984,-0.026878958954683285
2024-10-12,49,Neutral,62031.75877398512,0.0022284612684806415,-0.007215499298160899,17.0,0.002101175221102203,-0.0012956798134761138,-0.05953666404200186
2024-10-13,50,Neutral,65632.4115073893,0.05804531105628152,0.03337714447989404,1.0,-0.078241883530895,-0.04099214575936139,-0.09063290782038846
2024-10-14,48,Neutral,62580.14288072853,-0.046505507820890246,-0.007048953345403786,-2.0,-0.05041880219329398,-0.04499814164838112,0.004427103318482617
2024-10-15,65,Greed,63664.65291857523,0.01732993866622623,-0.008838979202103081,17.0,-0.05059081139098309,-0.05676097762916188,0.012912008673432451
2024-10-16,73,Greed,61108.70088129336,-0.0401471133526925,-0.03007607216149666,8.0,-0.028789336815791322,-0.033433363786596115,0.015311622404753145
2024-10-17,71,Greed,60397.99903295712,-0.011630125302725891,-0.03582859167365293,-2.0,-0.011895204394662295,-0.0010879379443217152,0.014935874379824243
2024-10-18,73,Greed,62052.261774208935,0.027389363352072982,0.002559722073781412,2.0,-0.03699848094195779,-0.04685342719293106,0.019274951904963977
2024-10-19,72,Greed,62162.098368442406,0.0017700659265755814,0.002101175221102203,-1.0,-0.003389732612406937,-0.05114274561086096,-0.0004171248094432256
2024-10-20,73,Greed,60497.20801037638,-0.026783046289686308,-0.078241883530895,1.0,0.04041161895511447,-0.012596069109747643,0.03859747547743875
2024-10-21,72,Greed,59424.927035597,-0.01772447043499037,-0.05041880219329398,-1.0,0.005708475017653258,0.027105277870982603,0.07792668377113054
2024-10-22,70,Greed,60443.80647049919,0.017145657314679763,-0.05059081139098309,-2.0,-0.006498953572609545,-0.02038317808171919,0.035310032662426716
2024-10-23,71,Greed,59349.42190924637,-0.018105818034258925,-0.028789336815791322,1.0,-0.004781688614887036,-0.0105393244392884,0.052941952394970127
2024-10-24,69,Greed,59679.55248943148,0.005562490241100004,-0.011895204394662295,-2.0,0.010937368686405158,-0.027576341131859583,-0.03762358651141717
2024-10-25,72,Greed,59756.42234955049,0.001288043507575276,-0.03699848094195779,3.0,-0.010233572902992871,-0.04457279408565151,-0.06337685291441397
2024-10-27,74,Greed,61951.38547634725,0.03673183635320609,-0.003389732612406937,2.0,-0.0479154335060471,-0.03763945576742023,-0.10217359194494557
2024-10-28,72,Greed,62941.99812834001,0.015990161388254487,0.04041161895511447,-2.0,-0.05094876594909403,-0.04308425497154611,-0.1437803490340971
2024-10-29,72,Greed,59764.15274700557,-0.05048847313132243,0.005708475017653258,0.0,0.02127535303205419,-0.023853060564857254,-0.061360293611750216
2024-10-30,77,Extreme Greed,60050.984978495624,0.004799402623580695,-0.006498953572609545,5.0,-0.01397504769525626,-0.0061119692444140394,-0.09914853324552053
2024-10-31,77,Extreme Greed,59065.6314542028,-0.01640861552305406,-0.004781688614887036,0.0,-0.005785299324314153,0.0641923245616014,-0.09410353656396686
2024-11-01,75,Greed,60332.289758048064,0.021444929524327305,0.010937368686405158,-2.0,-0.038097028570928115,0.06885867796271894,-0.11013459712002127
2024-11-02,72,Greed,59144.900645014335,-0.019680822952278798,-0.010233572902992871,-3.0,-0.03469426749841964,0.04902322192104003,-0.059471452756715504
2024-11-03,74,Greed,58982.95798494784,-0.002738066313416776,-0.0479154335060471,2.0,0.010793135505250406,0.03928487233464284,-0.09064911283095878
2024-11-04,70,Greed,59735.1809973309,0.01275322632301723,-0.05094876594909403,-4.0,0.008286708552055044,0.058811827126247884,-0.07590027978696212
2024-11-05,70,Greed,61035.65619535973,0.021770674773496257,0.02127535303205419,0.0,-0.04418829208296293,0.018030654346103736,-0.09526808109656304
2024-11-06,70,Greed,59211.769599274034,-0.02988231322110957,-0.01397504769525626,0.0,0.007974522787139282,0.061144565315959465,-0.09019043823942008
2024-11-07,77,Extreme Greed,58723.91909646061,-0.008239079934868276,-0.005785299324314153,7.0,0.07038482114412248,0.09079427119984596,-0.07194239109130762
2024-11-08,75,Greed,58033.8087913862,-0.011751775353086136,-0.038097028570928115,-2.0,0.1111917830701219,0.07830384657610523,-0.0561388798674034
2024-11-09,75,Greed,57092.911640868755,-0.016212913991216382,-0.03469426749841964,0.0,0.0867263982805806,0.09455787737231924,-0.0548840765023072
2024-11-10,78,Extreme Greed,59619.56904297988,0.044255185617516624,0.010793135505250406,3.0,0.02818750526550673,-0.03665533640509455,-0.09326731139572297
2024-11-11,76,Extreme Greed,60230.18903256003,0.01024193900395276,0.008286708552055044,-2.0,0.05010987266384692,-0.07074426863653316,-0.11101512600103303
2024-11-12,80,Extreme Greed,58338.59479192387,-0.03140608175102322,-0.04418829208296293,4.0,0.06509540102271583,-0.04657302606193525,-0.0794926605530627
2024-11-13,84,Extreme Greed,59683.95520521029,0.023061241328916404,0.007974522787139282,4.0,0.05274939130584411,-0.09704081300833223,-0.08525673341986395
2024-11-14,88,Extreme Greed,62857.19163894691,0.05316732818436942,0.07038482114412248,4.0,0.01906739487758058,-0.10754831190654746,-0.09690826061771485
2024-11-15,80,Extreme Greed,64486.69146925094,0.025923840817832167,0.1111917830701219,-8.0,-0.029596993961879647,-0.16111345356081763,-0.14687818898283833
2024-11-16,86,Extreme Greed,62044.374234832736,-0.03787319800059474,0.0867263982805806,6.0,0.007206486475463958,-0.13759551442234508,-0.06591999361094181
2024-11-17,90,Extreme Greed,61300.09595930612,-0.01199590268586781,0.02818750526550673,4.0,-0.06306519125989285,-0.12418379625608711,-0.10061911630015252
2024-11-18,83,Extreme Greed,63248.316135501045,0.031781682323764215,0.05010987266384692,-7.0,-0.11508713939980919,-0.12049093352415363,-0.1315389053191638
2024-11-19,90,Extreme Greed,62136.16901500588,-0.017583821806615996,0.06509540102271583,7.0,-0.10484359145427347,-0.13679575001617073,-0.10289957140285044
2024-11-20,83,Extreme Greed,62832.24751301039,0.011202468852503866,0.05274939130584411,-7.0,-0.1422847693394289,-0.1214501115039951,-0.106511518642047
2024-11-21,82,Extreme Greed,64055.71453282247,0.0194719601516522,0.01906739487758058,-1.0,-0.12424664690536813,-0.13792380970377305,-0.13712692838711527
2024-11-22,94,Extreme Greed,62578.07925121392,-0.02306796969459146,-0.029596993961879647,12.0,-0.13552767126709797,-0.13913250782399322,-0.12125225365066128
2024-11-23,93,Extreme Greed,62491.49617863468,-0.0013836006731952066,0.007206486475463958,-1.0,-0.14376595349829147,-0.12789446124604809,-0.13078426887457084
2024-11-24,80,Extreme Greed,57434.19368338269,-0.08092785105985412,-0.06306519125989285,-13.0,-0.06523250542733083,-0.04628493483583307,-0.06807707255662276
2024-11-25,82,Extreme Greed,55969.24835961143,-0.025506501089700317,-0.11508713939980919,2.0,-0.00610658333146985,-0.03590951295372258,-0.023266161970829646
2024-11-26,79,Extreme Greed,55621.589896262914,-0.006211597860217077,-0.10484359145427347,-3.0,-0.03569449791886847,-0.028093007902286415,-0.008278368404052161
2024-11-27,75,Greed,53892.1756685438,-0.031092498990851536,-0.1422847693394289,-4.0,0.02429088010876046,-0.006465663265156407,0.005932030253228415
2024-11-28,77,Extreme Greed,56097.00678699182,0.040911896599026276,-0.12424664690536813,2.0,-0.015617596838281234,-0.042709981249135165,-0.011759647713475818
2024-11-29,78,Extreme Greed,54097.017897929,-0.035652328058376814,-0.13552767126709797,1.0,-0.0041699848995502276,0.009214523614741843,0.032768071513451735
2024-11-30,84,Extreme Greed,53507.34664497843,-0.010900254318327973,-0.14376595349829147,6.0,0.018536394712507676,0.06089750453416598,0.06549125618070484
2024-12-01,81,Extreme Greed,53687.61733221706,0.0033690829118238064,-0.06523250542733083,-3.0,0.02026982185571158,0.02472424269308582,0.07875544299917259
2024-12-02,80,Extreme Greed,55627.467480503736,0.03613217059499885,-0.00610658333146985,-1.0,-0.029986041885809445,0.04183080960839147,0.019685136228227984
2024-12-03,76,Extreme Greed,53636.2051714666,-0.03579638619599268,-0.03569449791886847,-4.0,0.007882864922140076,0.027890289749569863,0.04286021356478509
2024-12-04,78,Extreme Greed,55201.26404650866,0.02917914997973492,0.02429088010876046,2.0,-0.030027157296032114,-0.004937607561344648,0.03234937175278563
2024-12-05,84,Extreme Greed,55220.90635115826,0.0003558307040405495,-0.015617596838281234,6.0,-0.027522215273085404,0.009443479617525341,0.047858972334839045
2024-12-06,72,Greed,53871.43415018394,-0.024437704669184823,-0.0041699848995502276,-12.0,0.013440555427466139,0.042108685174385485,0.07368309099947745
2024-12-07,75,Greed,54499.17994240873,0.011652665315624366,0.018536394712507676,3.0,0.041590177868523925,0.014179501631079727,0.06456586599140368
2024-12-08,79,Extreme Greed,54775.85577139871,0.005076697104109629,0.02026982185571158,4.0,0.0043659243289901895,0.003915782573457038,0.09315943566121976
2024-12-09,78,Extreme Greed,53959.41991063185,-0.01490503159227985,-0.029986041885809445,-1.0,0.07403692585395416,0.0066563285890939294,0.09343509933021488
2024-12-10,78,Extreme Greed,54059.012131769465,0.0018456873943892838,0.007882864922140076,0.0,0.019850942528897297,-0.009892341682049888,0.10649539515729045
2024-12-11,74,Greed,53543.72700804434,-0.009531900480702626,-0.030027157296032114,-4.0,0.025866239372997146,0.020979707925038893,0.11164947861282659
2024-12-12,83,Extreme Greed,53701.10467898679,0.0029392363911986408,-0.027522215273085404,9.0,0.03801186563967751,0.02718806649553085,0.1025133226471655
2024-12-13,76,Extreme Greed,54595.49614683657,0.01665499198193876,0.013440555427466139,-7.0,0.02828792433200711,-0.0070267785603207455,0.11439353534591934
2024-12-14,83,Extreme Greed,56765.8105299022,0.03975262679596292,0.041590177868523925,7.0,-0.026316181565322005,-0.023402903404436848,0.09405690809667266
2024-12-15,80,Extreme Greed,55015.00301275231,-0.030842641033507756,0.0043659243289901895,-3.0,-0.00044818501367804853,0.015535213841983975,0.15199666931761602
2024-12-16,83,Extreme Greed,57954.40948167768,0.05342917945935621,0.07403692585395416,3.0,-0.06273582932103272,-0.016267950936869613,0.129419799499229
2024-12-17,87,Extreme Greed,55132.134474766186,-0.04869819280625676,0.019850942528897297,4.0,-0.02916434448468863,0.05049096993140667,0.18803673205915739
2024-12-18,81,Extreme Greed,54928.701867756834,-0.0036899098674015862,0.025866239372997146,-6.0,-0.00476332221532616,0.032656877500046866,0.21294713582670188
2024-12-19,75,Greed,55742.383854746695,0.01481342102256189,0.03801186563967751,-6.0,-0.010427432963376115,0.0034566251360128586,0.186154416917375
2024-12-20,74,Greed,56139.88941070667,0.007131118701270367,0.02828792433200711,-1.0,-0.034343204910501024,0.015089107879585839,0.1874845175409534
2024-12-21,73,Greed,55271.95115329463,-0.015460277291649227,-0.026316181565322005,-1.0,0.0029920166133279302,0.04689125267244987,0.20239885643290045
2024-12-22,73,Greed,54990.34611287455,-0.0050948995746333825,-0.00044818501367804853,0.0,0.015990565587518546,0.05183640445213311,0.21168176681444173
2024-12-23,70,Greed,54318.59154003391,-0.01221586369836225,-0.06273582932103272,-3.0,0.049578208404681856,0.0681051376019437,0.24511883786491273
2024-12-24,73,Greed,53524.241912767924,-0.014623899566330478,-0.02916434448468863,3.0,0.08204819627665505,0.118721936884431,0.23796007805116348
2024-12-25,73,Greed,54667.05876189112,0.02135138786245161,-0.00476332221532616,0.0,0.03759929728340383,0.0792811065027097,0.27568864616625355
2024-12-26,79,Extreme Greed,55161.13388388255,0.009037894724562179,-0.010427432963376115,6.0,0.01403035872444014,0.08438757108349759,0.23268237605971098
2024-12-27,74,Greed,54211.865685021905,-0.017209004456995136,-0.034343204910501024,-5.0,0.051190353592971416,0.09794886155200522,0.21641251484631852
2024-12-28,72,Greed,55437.32574939633,0.022605015505175796,0.0029920166133279302,-2.0,0.04376828063632132,0.06798411628103618,0.22417362652769723
2024-12-29,73,Greed,55869.67284907281,0.007798844800539273,0.015990565587518546,1.0,0.035281665085035385,0.08897841820900165,0.23895927074367962
2024-12-30,65,Greed,57011.60999165449,0.020439302475719234,0.049578208404681856,-8.0,0.01765178530661582,0.08933999869565934,0.23330864479795244
2024-12-31,64,Greed,57915.80941878587,0.015859917431971127,0.08204819627665505,-1.0,0.033892890107826146,0.0942970644666834,0.23334971450853104
2025-01-01,66,Greed,56722.50175588877,-0.020604178286939945,0.03759929728340383,2.0,0.04017139306901574,0.15394870661002336,0.2591476070129548
2025-01-02,70,Greed,55935.06437992029,-0.013882275139367128,0.01403035872444014,4.0,0.06938373368580453,0.17098284589371504,0.24847516001324377
2025-01-03,74,Greed,56986.99025837285,0.018806197688585824,0.051190353592971416,4.0,0.04448148501288385,0.1691372241822413,0.22798921430797403
2025-01-04,73,Greed,57863.72218052307,0.015384773229384807,0.04376828063632132,-1.0,0.023200394277120395,0.1426688834937626,0.18914726781760738
2025-01-05,72,Greed,57840.8479349443,-0.0003953123773718925,0.035281665085035385,-1.0,0.051866805850904196,0.1525634888108196,0.21885550658391573
2025-01-06,76,Extreme Greed,58017.96669121169,0.0030621742694125764,0.01765178530661582,4.0,0.07044473799792339,0.14548879682823324,0.21091340529709357
2025-01-07,78,Extreme Greed,59878.74358292258,0.03207242510952657,0.033892890107826146,2.0,0.058424015617863256,0.11276215479558949,0.14931109436876255
2025-01-08,70,Greed,59001.12366978251,-0.014656618703508872,0.04017139306901574,-8.0,0.10938323655038129,0.14630192386360052,0.15727844014081271
2025-01-09,69,Greed,59816.04799055501,0.013812013570003723,0.06938373368580453,-1.0,0.09500716067349613,0.10774410750810826,0.1535377704827452
2025-01-10,50,Neutral,59521.856211480015,-0.004918275094360047,0.04448148501288385,-19.0,0.11934700706333712,0.1716393039570141,0.1431510475252049
2025-01-11,69,Greed,59206.18334945297,-0.005303478119120908,0.023200394277120395,19.0,0.11675961999706352,0.14846378765538892,0.12587327264144954
2025-01-12,62,Greed,60840.86796503772,0.027610031978186234,0.051866805850904196,-7.0,0.09573140097187238,0.08387657964253781,0.10254014744415496
2025-01-13,61,Greed,62105.02715394634,0.020778125480311438,0.07044473799792339,-1.0,0.07010549556314927,0.0927442627053654,0.08695476781162448
2025-01-14,63,Greed,63377.100233189274,0.02048261046709965,0.058424015617863256,2.0,0.051338724722724605,0.09219653273953354,0.05188123689530566
2025-01-15,70,Greed,65454.857536892625,0.03278403865210722,0.10938323655038129,7.0,0.0332785696564315,0.07421991434212516,0.006732336374493331
2025-01-16,75,Greed,65499.000872847224,0.0006744088615533439,0.09500716067349613,5.0,0.011631838851883014,0.09055781096352145,0.012125661185189207
2025-01-17,75,Greed,66625.61160517446,0.017200426225040033,0.11934700706333712,0.0,0.04671678805919921,0.071990194596105,-0.04077433908089989
2025-01-18,77,Extreme Greed,66119.07481881157,-0.007602733755971314,0.11675961999706352,2.0,0.028389428746007805,0.05617839698210192,-0.06720365194196076
2025-01-19,77,Extreme Greed,66665.2494916755,0.008260470588262514,0.09573140097187238,0.0,-0.010819094276954933,0.049713455312182964,-0.0912370259047599
2025-01-20,76,Extreme Greed,66458.93085953659,-0.0030948452711434538,0.07010549556314927,-1.0,0.021155640482252158,0.03535350699750772,-0.09305484986678081
2025-01-21,76,Extreme Greed,66630.7997357855,0.0025860915008122376,0.051338724722724605,0.0,0.038862649169119745,0.05806378267326151,-0.08813639361822723
2025-01-22,84,Extreme Greed,67633.1015727859,0.015042620544476026,0.0332785696564315,8.0,0.03962275603887422,0.0387625582845883,-0.06828720361553886
2025-01-23,75,Greed,66260.87469595953,-0.020289279138701044,0.011631838851883014,-9.0,0.07801847379696225,0.03861146766466916,-0.0283562695247096
2025-01-24,75,Greed,69738.14618184791,0.05247850261325371,0.04671678805919921,0.0,0.02414541051144048,-0.020898430694250014,-0.08025497099606538
2025-01-25,75,Greed,67996.15758213217,-0.024978992059429883,0.028389428746007805,0.0,0.02702183381054346,0.01476426156535271,-0.05689151238041201
2025-01-26,73,Greed,65943.99187242833,-0.030180612885736147,-0.010819094276954933,-2.0,0.06119461995163711,0.03182216221349288,-0.051655047443749935
2025-01-27,71,Greed,67864.9121076358,0.029129571635935658,0.021155640482252158,-2.0,0.01390372432213205,-0.01777432051284955,-0.07867495993774265
2025-01-28,72,Greed,69220.24912977521,0.019971101119085066,0.038862649169119745,1.0,0.01848284132603939,-0.030926638084740943,-0.10298539868112044
2025-01-29,72,Greed,70312.9114565568,0.015785298962635252,0.03962275603887422,0.0,-0.0008274133567097719,-0.039929452903384455,-0.10955520932831642
2025-01-30,70,Greed,71430.44701219005,0.01589374600600535,0.07801847379696225,-2.0,-0.03655503786822423,-0.06671195025913723,-0.14136691809318425
2025-01-31,76,Extreme Greed,71422.00234971548,-0.00011822217034618276,0.02414541051144048,6.0,-0.04398188064251185,-0.07737784593996277,-0.12987156475520334
2025-02-01,68,Greed,69833.53845207207,-0.02224053996505926,0.02702183381054346,-8.0,-0.011935064904814774,-0.050696541592290534,-0.0757225979385836
2025-02-02,60,Greed,69979.40939315544,0.0020888378895977944,0.06119461995163711,-8.0,-0.027678671928701437,-0.08674570305299589,-0.07988835626676583
2025-02-03,44,Fear,68808.4871367261,-0.01673238266203303,0.01390372432213205,-16.0,-0.03124364185185402,-0.1036624391201777,-0.054557076860808684
2025-02-04,72,Greed,70499.63601098977,0.02457762035812916,0.01848284132603939,28.0,-0.04851282457193917,-0.14066350090924862,-0.061040177917093374
2025-02-05,54,Neutral,70254.7336144685,-0.003473810793620191,-0.0008274133567097719,-18.0,-0.03913441988839739,-0.14205631528175788,-0.06693382364635836
2025-02-06,49,Neutral,68819.30431671526,-0.020431780520730802,-0.03655503786822423,-5.0,-0.03130112624615944,-0.11713432813040348,-0.04184493729836647
2025-02-07,44,Fear,68280.72836712109,-0.007825942952221387,-0.04398188064251185,-5.0,-0.03493235601004663,-0.07712428233443092,-0.03368527435247304
2025-02-08,44,Fear,69000.07063811371,0.010535070263529844,-0.011935064904814774,0.0,-0.039229685530477565,-0.06692902081501506,-0.04112588684256746
2025-02-09,46,Fear,68042.472278798,-0.013878222883829339,-0.027678671928701437,2.0,-0.06074846804138312,-0.05733417475057345,-0.046115620259864265
2025-02-10,43,Fear,66658.65940825832,-0.02033748663437196,-0.03124364185185402,-3.0,-0.07475439687101304,-0.037968151317440246,-0.025406107788261134
2025-02-11,47,Neutral,67079.49953680305,0.006313360218771491,-0.04851282457193917,4.0,-0.09684909972207678,-0.06770843140657878,-0.01915073784092125
2025-02-12,46,Fear,67505.35537005238,0.0063485243060836805,-0.03913441988839739,-1.0,-0.10711372904148186,-0.07376766593354478,0.010338477941245872
2025-02-13,50,Neutral,66665.1825841249,-0.01244601678373225,-0.03130112624615944,4.0,-0.08860669110889807,-0.06860565336357727,0.04794350907765854
2025-02-14,48,Neutral,65895.52165517553,-0.011545170944040062,-0.03493235601004663,-2.0,-0.043719138847041816,-0.04986311435425328,0.11760534529390254
2025-02-15,50,Neutral,66293.21956539978,0.006035279791931192,-0.039229685530477565,2.0,-0.028830340475112792,-0.0748292923146946,0.08996283888789236
2025-02-16,54,Neutral,63908.99632611274,-0.0359648129162734,-0.06074846804138312,4.0,0.003635121343576575,-0.027581111906531453,0.15566599733535402
2025-02-17,51,Neutral,61675.63152796369,-0.03494601584341439,-0.07475439687101304,-3.0,0.03975835759626345,0.04653264017203096,0.20341368220703782
2025-02-18,47,Neutral,60582.91039685621,-0.017717226464264768,-0.09684909972207678,-4.0,0.03226555861986147,0.06282232039414315,0.2926126936742275
2025-02-19,44,Fear,60274.60502609565,-0.005088982499205974,-0.10711372904148186,-3.0,0.037346372312500487,0.07930192470223041,0.2734244431606683
2025-02-20,49,Neutral,60758.201343175046,0.008023218349917371,-0.08860669110889807,5.0,0.02194556131825931,0.08950436685737162,0.23721421425523426
2025-02-21,55,Greed,63014.626194534656,0.03713778224959041,-0.043719138847041816,6.0,-0.006424865075521646,0.040271435746153994,0.17546135670574747
2025-02-22,49,Neutral,64381.96347413789,0.021698728726598837,-0.028830340475112792,-6.0,-0.047364486100281655,0.024193132431459707,0.08982215375639369
2025-02-23,50,Neutral,64141.313282704345,-0.003737851075794163,0.003635121343576575,1.0,-0.03110316945496927,0.02867668156834524,0.07992956616247127
2025-02-24,49,Neutral,64127.75334122786,-0.0002114072940277989,0.03975835759626345,-1.0,0.006515247053583195,0.03172773243539728,0.06005364444547623
2025-02-25,25,Extreme Fear,62537.65184362779,-0.024795839784672258,0.03226555861986147,-24.0,0.029601648063446007,0.03784919248227259,0.09149520768542252
2025-02-26,21,Extreme Fear,62525.64286638913,-0.00019202795251560545,0.037346372312500487,-4.0,0.04044507554039134,0.039015663719522475,0.10143885361393568
2025-02-27,10,Extreme Fear,62091.574176338836,-0.0069422507334766514,0.02194556131825931,-11.0,0.06610802776222724,0.05964260850944747,0.16157875549926626
2025-02-28,16,Extreme Fear,62609.76572345034,0.008345601701768013,-0.006424865075521646,6.0,0.04699825828997328,0.08933897466919061,0.17977267547381381
2025-03-01,20,Extreme Fear,61332.544860058246,-0.020399706797077477,-0.047364486100281655,4.0,0.07511542188765619,0.13905831773184163,0.18743119008666675
2025-03-02,26,Fear,62146.31514660812,0.01326816437189482,-0.03110316945496927,6.0,0.061698881799093774,0.18502902479446126,0.14601285362654082
2025-03-03,33,Fear,64545.5614972372,0.03860641367020823,0.006515247053583195,7.0,0.025049283113812493,0.1194750517371268,0.11741212197571227
2025-03-04,15,Extreme Fear,64388.86940421718,-0.0024276199538015852,0.029601648063446007,-18.0,0.008010422705071685,0.1470531267486619,0.08359881325421759
2025-03-05,20,Extreme Fear,65054.497215331765,0.010337622282757364,0.04044507554039134,5.0,-0.0013738464955744822,0.14090957607184618,0.12204105808326382
2025-03-06,25,Extreme Fear,66196.32568578863,0.017551876032142477,0.06610802776222724,5.0,-0.0060645066770115275,0.1829997841634996,0.13563884436941942
2025-03-07,34,Fear,65552.31566439578,-0.00972878803651045,0.04699825828997328,9.0,0.04044010201924397,0.17089922093742338,0.13380370703135003
2025-03-08,28,Fear,65939.56484266512,0.00590748281497655,0.07511542188765619,-6.0,0.05947537775238709,0.139997064186258,0.0793259587298254
2025-03-09,27,Fear,65980.67329908792,0.0006234262619246866,0.061698881799093774,-1.0,0.11616301487139125,0.12262052348527885,0.11560070821023283
2025-03-10,20,Extreme Fear,66162.38154092149,0.0027539616185769944,0.025049283113812493,-7.0,0.092118271949301,0.06049523101059151,0.10980630817547632
2025-03-11,24,Extreme Fear,64904.65146564661,-0.019009746112252146,0.008010422705071685,4.0,0.13793776424499526,0.06722860476563808,0.1667873470458876
2025-03-12,34,Fear,64965.12232231112,0.0009316875647429335,-0.0013738464955744822,10.0,0.14247916707179464,0.04639006607585516,0.11971925850103338
2025-03-13,45,Fear,65794.87762667354,0.012772319587820657,-0.0060645066770115275,11.0,0.1902178683733482,0.03745990188674564,0.08949331061697241
2025-03-14,27,Fear,68203.25799746162,0.036604374955349295,0.04044010201924397,-18.0,0.1253883992600724,0.009749012324207662,0.05160103168866659
2025-03-15,46,Fear,69861.34537051065,0.024310970204835858,0.05947537775238709,19.0,0.07600147027927417,0.032391418691266605,0.028282641811816278
2025-03-16,30,Fear,73645.18723275428,0.054162167106516,0.11616301487139125,-16.0,0.005785452956109438,0.002988702912707364,-0.03510982102683646
2025-03-17,32,Fear,72257.14579652151,-0.018847686975740796,0.092118271949301,2.0,-0.028955692575554304,0.007902760777589668,-0.0008399088792931941
